"ind","nqueens","mutate","model"
32,4,0.01,"half"
32,4,0.01,"half"
32,4,0.01,"half"
32,4,0.01,"half"
32,4,0.01,"half"
32,4,0.01,"half"
32,4,0.01,"half"
32,4,0.01,"half"
32,4,0.01,"half"
32,4,0.01,"half"
32,4,0.01,"half"
32,4,0.01,"half"
32,4,0.01,"half"
32,4,0.01,"half"
32,4,0.01,"half"
32,4,0.01,"half"
32,4,0.01,"half"
32,4,0.01,"half"
32,4,0.01,"half"
32,4,0.01,"half"
32,4,0.01,"half"
32,4,0.01,"half"
32,4,0.01,"half"
32,4,0.01,"half"
32,4,0.01,"half"
32,4,0.05,"half"
32,4,0.05,"half"
32,4,0.05,"half"
32,4,0.05,"half"
32,4,0.05,"half"
32,4,0.05,"half"
32,4,0.05,"half"
32,4,0.05,"half"
32,4,0.05,"half"
32,4,0.05,"half"
32,4,0.05,"half"
32,4,0.05,"half"
32,4,0.05,"half"
32,4,0.05,"half"
32,4,0.05,"half"
32,4,0.05,"half"
32,4,0.05,"half"
32,4,0.05,"half"
32,4,0.05,"half"
32,4,0.05,"half"
32,4,0.05,"half"
32,4,0.05,"half"
32,4,0.05,"half"
32,4,0.05,"half"
32,4,0.05,"half"
32,4,0.1,"half"
32,4,0.1,"half"
32,4,0.1,"half"
32,4,0.1,"half"
32,4,0.1,"half"
32,4,0.1,"half"
32,4,0.1,"half"
32,4,0.1,"half"
32,4,0.1,"half"
32,4,0.1,"half"
32,4,0.1,"half"
32,4,0.1,"half"
32,4,0.1,"half"
32,4,0.1,"half"
32,4,0.1,"half"
32,4,0.1,"half"
32,4,0.1,"half"
32,4,0.1,"half"
32,4,0.1,"half"
32,4,0.1,"half"
32,4,0.1,"half"
32,4,0.1,"half"
32,4,0.1,"half"
32,4,0.1,"half"
32,4,0.1,"half"
32,4,0.25,"half"
32,4,0.25,"half"
32,4,0.25,"half"
32,4,0.25,"half"
32,4,0.25,"half"
32,4,0.25,"half"
32,4,0.25,"half"
32,4,0.25,"half"
32,4,0.25,"half"
32,4,0.25,"half"
32,4,0.25,"half"
32,4,0.25,"half"
32,4,0.25,"half"
32,4,0.25,"half"
32,4,0.25,"half"
32,4,0.25,"half"
32,4,0.25,"half"
32,4,0.25,"half"
32,4,0.25,"half"
32,4,0.25,"half"
32,4,0.25,"half"
32,4,0.25,"half"
32,4,0.25,"half"
32,4,0.25,"half"
32,4,0.25,"half"
32,4,0.5,"half"
32,4,0.5,"half"
32,4,0.5,"half"
32,4,0.5,"half"
32,4,0.5,"half"
32,4,0.5,"half"
32,4,0.5,"half"
32,4,0.5,"half"
32,4,0.5,"half"
32,4,0.5,"half"
32,4,0.5,"half"
32,4,0.5,"half"
32,4,0.5,"half"
32,4,0.5,"half"
32,4,0.5,"half"
32,4,0.5,"half"
32,4,0.5,"half"
32,4,0.5,"half"
32,4,0.5,"half"
32,4,0.5,"half"
32,4,0.5,"half"
32,4,0.5,"half"
32,4,0.5,"half"
32,4,0.5,"half"
32,4,0.5,"half"
32,4,0.75,"half"
32,4,0.75,"half"
32,4,0.75,"half"
32,4,0.75,"half"
32,4,0.75,"half"
32,4,0.75,"half"
32,4,0.75,"half"
32,4,0.75,"half"
32,4,0.75,"half"
32,4,0.75,"half"
32,4,0.75,"half"
32,4,0.75,"half"
32,4,0.75,"half"
32,4,0.75,"half"
32,4,0.75,"half"
32,4,0.75,"half"
32,4,0.75,"half"
32,4,0.75,"half"
32,4,0.75,"half"
32,4,0.75,"half"
32,4,0.75,"half"
32,4,0.75,"half"
32,4,0.75,"half"
32,4,0.75,"half"
32,4,0.75,"half"
32,4,0.9,"half"
32,4,0.9,"half"
32,4,0.9,"half"
32,4,0.9,"half"
32,4,0.9,"half"
32,4,0.9,"half"
32,4,0.9,"half"
32,4,0.9,"half"
32,4,0.9,"half"
32,4,0.9,"half"
32,4,0.9,"half"
32,4,0.9,"half"
32,4,0.9,"half"
32,4,0.9,"half"
32,4,0.9,"half"
32,4,0.9,"half"
32,4,0.9,"half"
32,4,0.9,"half"
32,4,0.9,"half"
32,4,0.9,"half"
32,4,0.9,"half"
32,4,0.9,"half"
32,4,0.9,"half"
32,4,0.9,"half"
32,4,0.9,"half"
32,4,1,"half"
32,4,1,"half"
32,4,1,"half"
32,4,1,"half"
32,4,1,"half"
32,4,1,"half"
32,4,1,"half"
32,4,1,"half"
32,4,1,"half"
32,4,1,"half"
32,4,1,"half"
32,4,1,"half"
32,4,1,"half"
32,4,1,"half"
32,4,1,"half"
32,4,1,"half"
32,4,1,"half"
32,4,1,"half"
32,4,1,"half"
32,4,1,"half"
32,4,1,"half"
32,4,1,"half"
32,4,1,"half"
32,4,1,"half"
32,4,1,"half"
50,5,0.01,"half"
50,5,0.01,"half"
50,5,0.01,"half"
50,5,0.01,"half"
50,5,0.01,"half"
50,5,0.01,"half"
50,5,0.01,"half"
50,5,0.01,"half"
50,5,0.01,"half"
50,5,0.01,"half"
50,5,0.01,"half"
50,5,0.01,"half"
50,5,0.01,"half"
50,5,0.01,"half"
50,5,0.01,"half"
50,5,0.01,"half"
50,5,0.01,"half"
50,5,0.01,"half"
50,5,0.01,"half"
50,5,0.01,"half"
50,5,0.01,"half"
50,5,0.01,"half"
50,5,0.01,"half"
50,5,0.01,"half"
50,5,0.01,"half"
50,5,0.05,"half"
50,5,0.05,"half"
50,5,0.05,"half"
50,5,0.05,"half"
50,5,0.05,"half"
50,5,0.05,"half"
50,5,0.05,"half"
50,5,0.05,"half"
50,5,0.05,"half"
50,5,0.05,"half"
50,5,0.05,"half"
50,5,0.05,"half"
50,5,0.05,"half"
50,5,0.05,"half"
50,5,0.05,"half"
50,5,0.05,"half"
50,5,0.05,"half"
50,5,0.05,"half"
50,5,0.05,"half"
50,5,0.05,"half"
50,5,0.05,"half"
50,5,0.05,"half"
50,5,0.05,"half"
50,5,0.05,"half"
50,5,0.05,"half"
50,5,0.1,"half"
50,5,0.1,"half"
50,5,0.1,"half"
50,5,0.1,"half"
50,5,0.1,"half"
50,5,0.1,"half"
50,5,0.1,"half"
50,5,0.1,"half"
50,5,0.1,"half"
50,5,0.1,"half"
50,5,0.1,"half"
50,5,0.1,"half"
50,5,0.1,"half"
50,5,0.1,"half"
50,5,0.1,"half"
50,5,0.1,"half"
50,5,0.1,"half"
50,5,0.1,"half"
50,5,0.1,"half"
50,5,0.1,"half"
50,5,0.1,"half"
50,5,0.1,"half"
50,5,0.1,"half"
50,5,0.1,"half"
50,5,0.1,"half"
50,5,0.25,"half"
50,5,0.25,"half"
50,5,0.25,"half"
50,5,0.25,"half"
50,5,0.25,"half"
50,5,0.25,"half"
50,5,0.25,"half"
50,5,0.25,"half"
50,5,0.25,"half"
50,5,0.25,"half"
50,5,0.25,"half"
50,5,0.25,"half"
50,5,0.25,"half"
50,5,0.25,"half"
50,5,0.25,"half"
50,5,0.25,"half"
50,5,0.25,"half"
50,5,0.25,"half"
50,5,0.25,"half"
50,5,0.25,"half"
50,5,0.25,"half"
50,5,0.25,"half"
50,5,0.25,"half"
50,5,0.25,"half"
50,5,0.25,"half"
50,5,0.5,"half"
50,5,0.5,"half"
50,5,0.5,"half"
50,5,0.5,"half"
50,5,0.5,"half"
50,5,0.5,"half"
50,5,0.5,"half"
50,5,0.5,"half"
50,5,0.5,"half"
50,5,0.5,"half"
50,5,0.5,"half"
50,5,0.5,"half"
50,5,0.5,"half"
50,5,0.5,"half"
50,5,0.5,"half"
50,5,0.5,"half"
50,5,0.5,"half"
50,5,0.5,"half"
50,5,0.5,"half"
50,5,0.5,"half"
50,5,0.5,"half"
50,5,0.5,"half"
50,5,0.5,"half"
50,5,0.5,"half"
50,5,0.5,"half"
50,5,0.75,"half"
50,5,0.75,"half"
50,5,0.75,"half"
50,5,0.75,"half"
50,5,0.75,"half"
50,5,0.75,"half"
50,5,0.75,"half"
50,5,0.75,"half"
50,5,0.75,"half"
50,5,0.75,"half"
50,5,0.75,"half"
50,5,0.75,"half"
50,5,0.75,"half"
50,5,0.75,"half"
50,5,0.75,"half"
50,5,0.75,"half"
50,5,0.75,"half"
50,5,0.75,"half"
50,5,0.75,"half"
50,5,0.75,"half"
50,5,0.75,"half"
50,5,0.75,"half"
50,5,0.75,"half"
50,5,0.75,"half"
50,5,0.75,"half"
50,5,0.9,"half"
50,5,0.9,"half"
50,5,0.9,"half"
50,5,0.9,"half"
50,5,0.9,"half"
50,5,0.9,"half"
50,5,0.9,"half"
50,5,0.9,"half"
50,5,0.9,"half"
50,5,0.9,"half"
50,5,0.9,"half"
50,5,0.9,"half"
50,5,0.9,"half"
50,5,0.9,"half"
50,5,0.9,"half"
50,5,0.9,"half"
50,5,0.9,"half"
50,5,0.9,"half"
50,5,0.9,"half"
50,5,0.9,"half"
50,5,0.9,"half"
50,5,0.9,"half"
50,5,0.9,"half"
50,5,0.9,"half"
50,5,0.9,"half"
50,5,1,"half"
50,5,1,"half"
50,5,1,"half"
50,5,1,"half"
50,5,1,"half"
50,5,1,"half"
50,5,1,"half"
50,5,1,"half"
50,5,1,"half"
50,5,1,"half"
50,5,1,"half"
50,5,1,"half"
50,5,1,"half"
50,5,1,"half"
50,5,1,"half"
50,5,1,"half"
50,5,1,"half"
50,5,1,"half"
50,5,1,"half"
50,5,1,"half"
50,5,1,"half"
50,5,1,"half"
50,5,1,"half"
50,5,1,"half"
50,5,1,"half"
72,6,0.01,"half"
72,6,0.01,"half"
72,6,0.01,"half"
72,6,0.01,"half"
72,6,0.01,"half"
72,6,0.01,"half"
144,6,0.01,"half"
144,6,0.01,"half"
144,6,0.01,"half"
72,6,0.01,"half"
288,6,0.01,"half"
288,6,0.01,"half"
72,6,0.01,"half"
144,6,0.01,"half"
2880,6,0.01,"half"
2592,6,0.01,"half"
72,6,0.01,"half"
72,6,0.01,"half"
72,6,0.01,"half"
72,6,0.01,"half"
72,6,0.01,"half"
144,6,0.01,"half"
72,6,0.01,"half"
144,6,0.01,"half"
144,6,0.01,"half"
72,6,0.05,"half"
144,6,0.05,"half"
72,6,0.05,"half"
72,6,0.05,"half"
72,6,0.05,"half"
72,6,0.05,"half"
72,6,0.05,"half"
72,6,0.05,"half"
72,6,0.05,"half"
72,6,0.05,"half"
72,6,0.05,"half"
144,6,0.05,"half"
144,6,0.05,"half"
144,6,0.05,"half"
936,6,0.05,"half"
72,6,0.05,"half"
1152,6,0.05,"half"
216,6,0.05,"half"
72,6,0.05,"half"
72,6,0.05,"half"
72,6,0.05,"half"
144,6,0.05,"half"
288,6,0.05,"half"
144,6,0.05,"half"
144,6,0.05,"half"
72,6,0.1,"half"
144,6,0.1,"half"
72,6,0.1,"half"
72,6,0.1,"half"
144,6,0.1,"half"
72,6,0.1,"half"
72,6,0.1,"half"
144,6,0.1,"half"
72,6,0.1,"half"
72,6,0.1,"half"
144,6,0.1,"half"
72,6,0.1,"half"
648,6,0.1,"half"
432,6,0.1,"half"
72,6,0.1,"half"
72,6,0.1,"half"
216,6,0.1,"half"
72,6,0.1,"half"
144,6,0.1,"half"
576,6,0.1,"half"
360,6,0.1,"half"
72,6,0.1,"half"
72,6,0.1,"half"
432,6,0.1,"half"
72,6,0.1,"half"
72,6,0.25,"half"
72,6,0.25,"half"
144,6,0.25,"half"
216,6,0.25,"half"
144,6,0.25,"half"
432,6,0.25,"half"
72,6,0.25,"half"
72,6,0.25,"half"
216,6,0.25,"half"
144,6,0.25,"half"
144,6,0.25,"half"
72,6,0.25,"half"
144,6,0.25,"half"
144,6,0.25,"half"
360,6,0.25,"half"
144,6,0.25,"half"
72,6,0.25,"half"
216,6,0.25,"half"
72,6,0.25,"half"
144,6,0.25,"half"
72,6,0.25,"half"
72,6,0.25,"half"
144,6,0.25,"half"
72,6,0.25,"half"
72,6,0.25,"half"
72,6,0.5,"half"
432,6,0.5,"half"
216,6,0.5,"half"
144,6,0.5,"half"
144,6,0.5,"half"
72,6,0.5,"half"
72,6,0.5,"half"
144,6,0.5,"half"
72,6,0.5,"half"
72,6,0.5,"half"
216,6,0.5,"half"
72,6,0.5,"half"
144,6,0.5,"half"
72,6,0.5,"half"
72,6,0.5,"half"
72,6,0.5,"half"
144,6,0.5,"half"
144,6,0.5,"half"
144,6,0.5,"half"
72,6,0.5,"half"
72,6,0.5,"half"
72,6,0.5,"half"
72,6,0.5,"half"
144,6,0.5,"half"
144,6,0.5,"half"
216,6,0.75,"half"
144,6,0.75,"half"
144,6,0.75,"half"
144,6,0.75,"half"
72,6,0.75,"half"
144,6,0.75,"half"
72,6,0.75,"half"
72,6,0.75,"half"
72,6,0.75,"half"
216,6,0.75,"half"
216,6,0.75,"half"
72,6,0.75,"half"
72,6,0.75,"half"
144,6,0.75,"half"
72,6,0.75,"half"
72,6,0.75,"half"
504,6,0.75,"half"
72,6,0.75,"half"
144,6,0.75,"half"
144,6,0.75,"half"
360,6,0.75,"half"
72,6,0.75,"half"
144,6,0.75,"half"
72,6,0.75,"half"
72,6,0.75,"half"
72,6,0.9,"half"
144,6,0.9,"half"
144,6,0.9,"half"
144,6,0.9,"half"
72,6,0.9,"half"
216,6,0.9,"half"
72,6,0.9,"half"
72,6,0.9,"half"
144,6,0.9,"half"
144,6,0.9,"half"
72,6,0.9,"half"
72,6,0.9,"half"
72,6,0.9,"half"
72,6,0.9,"half"
72,6,0.9,"half"
216,6,0.9,"half"
72,6,0.9,"half"
144,6,0.9,"half"
72,6,0.9,"half"
72,6,0.9,"half"
360,6,0.9,"half"
144,6,0.9,"half"
72,6,0.9,"half"
144,6,0.9,"half"
72,6,0.9,"half"
72,6,1,"half"
72,6,1,"half"
144,6,1,"half"
72,6,1,"half"
72,6,1,"half"
72,6,1,"half"
144,6,1,"half"
72,6,1,"half"
72,6,1,"half"
72,6,1,"half"
288,6,1,"half"
144,6,1,"half"
144,6,1,"half"
72,6,1,"half"
216,6,1,"half"
288,6,1,"half"
72,6,1,"half"
216,6,1,"half"
216,6,1,"half"
72,6,1,"half"
72,6,1,"half"
360,6,1,"half"
288,6,1,"half"
144,6,1,"half"
72,6,1,"half"
98,7,0.01,"half"
98,7,0.01,"half"
98,7,0.01,"half"
98,7,0.01,"half"
196,7,0.01,"half"
98,7,0.01,"half"
98,7,0.01,"half"
196,7,0.01,"half"
98,7,0.01,"half"
98,7,0.01,"half"
98,7,0.01,"half"
196,7,0.01,"half"
98,7,0.01,"half"
98,7,0.01,"half"
98,7,0.01,"half"
98,7,0.01,"half"
98,7,0.01,"half"
98,7,0.01,"half"
196,7,0.01,"half"
98,7,0.01,"half"
98,7,0.01,"half"
98,7,0.01,"half"
98,7,0.01,"half"
98,7,0.01,"half"
98,7,0.01,"half"
98,7,0.05,"half"
392,7,0.05,"half"
98,7,0.05,"half"
196,7,0.05,"half"
98,7,0.05,"half"
98,7,0.05,"half"
392,7,0.05,"half"
98,7,0.05,"half"
294,7,0.05,"half"
196,7,0.05,"half"
98,7,0.05,"half"
196,7,0.05,"half"
98,7,0.05,"half"
98,7,0.05,"half"
196,7,0.05,"half"
98,7,0.05,"half"
98,7,0.05,"half"
98,7,0.05,"half"
98,7,0.05,"half"
98,7,0.05,"half"
98,7,0.05,"half"
98,7,0.05,"half"
98,7,0.05,"half"
294,7,0.05,"half"
98,7,0.05,"half"
98,7,0.1,"half"
196,7,0.1,"half"
98,7,0.1,"half"
98,7,0.1,"half"
98,7,0.1,"half"
98,7,0.1,"half"
98,7,0.1,"half"
98,7,0.1,"half"
196,7,0.1,"half"
98,7,0.1,"half"
196,7,0.1,"half"
98,7,0.1,"half"
98,7,0.1,"half"
98,7,0.1,"half"
196,7,0.1,"half"
196,7,0.1,"half"
98,7,0.1,"half"
98,7,0.1,"half"
196,7,0.1,"half"
196,7,0.1,"half"
98,7,0.1,"half"
98,7,0.1,"half"
98,7,0.1,"half"
196,7,0.1,"half"
98,7,0.1,"half"
98,7,0.25,"half"
98,7,0.25,"half"
98,7,0.25,"half"
98,7,0.25,"half"
196,7,0.25,"half"
196,7,0.25,"half"
98,7,0.25,"half"
98,7,0.25,"half"
196,7,0.25,"half"
98,7,0.25,"half"
196,7,0.25,"half"
196,7,0.25,"half"
98,7,0.25,"half"
98,7,0.25,"half"
196,7,0.25,"half"
98,7,0.25,"half"
98,7,0.25,"half"
98,7,0.25,"half"
98,7,0.25,"half"
98,7,0.25,"half"
98,7,0.25,"half"
98,7,0.25,"half"
98,7,0.25,"half"
196,7,0.25,"half"
196,7,0.25,"half"
98,7,0.5,"half"
98,7,0.5,"half"
98,7,0.5,"half"
98,7,0.5,"half"
98,7,0.5,"half"
196,7,0.5,"half"
196,7,0.5,"half"
98,7,0.5,"half"
98,7,0.5,"half"
98,7,0.5,"half"
196,7,0.5,"half"
98,7,0.5,"half"
196,7,0.5,"half"
392,7,0.5,"half"
98,7,0.5,"half"
98,7,0.5,"half"
98,7,0.5,"half"
98,7,0.5,"half"
98,7,0.5,"half"
98,7,0.5,"half"
98,7,0.5,"half"
98,7,0.5,"half"
196,7,0.5,"half"
98,7,0.5,"half"
98,7,0.5,"half"
98,7,0.75,"half"
196,7,0.75,"half"
98,7,0.75,"half"
98,7,0.75,"half"
196,7,0.75,"half"
196,7,0.75,"half"
98,7,0.75,"half"
196,7,0.75,"half"
196,7,0.75,"half"
294,7,0.75,"half"
98,7,0.75,"half"
98,7,0.75,"half"
98,7,0.75,"half"
98,7,0.75,"half"
196,7,0.75,"half"
98,7,0.75,"half"
98,7,0.75,"half"
98,7,0.75,"half"
98,7,0.75,"half"
98,7,0.75,"half"
98,7,0.75,"half"
98,7,0.75,"half"
98,7,0.75,"half"
98,7,0.75,"half"
98,7,0.75,"half"
98,7,0.9,"half"
98,7,0.9,"half"
98,7,0.9,"half"
98,7,0.9,"half"
98,7,0.9,"half"
98,7,0.9,"half"
98,7,0.9,"half"
196,7,0.9,"half"
98,7,0.9,"half"
98,7,0.9,"half"
98,7,0.9,"half"
98,7,0.9,"half"
98,7,0.9,"half"
98,7,0.9,"half"
98,7,0.9,"half"
196,7,0.9,"half"
98,7,0.9,"half"
98,7,0.9,"half"
98,7,0.9,"half"
98,7,0.9,"half"
98,7,0.9,"half"
294,7,0.9,"half"
98,7,0.9,"half"
98,7,0.9,"half"
98,7,0.9,"half"
98,7,1,"half"
98,7,1,"half"
98,7,1,"half"
98,7,1,"half"
98,7,1,"half"
98,7,1,"half"
196,7,1,"half"
98,7,1,"half"
98,7,1,"half"
98,7,1,"half"
98,7,1,"half"
392,7,1,"half"
196,7,1,"half"
98,7,1,"half"
98,7,1,"half"
98,7,1,"half"
196,7,1,"half"
98,7,1,"half"
196,7,1,"half"
196,7,1,"half"
98,7,1,"half"
98,7,1,"half"
196,7,1,"half"
196,7,1,"half"
98,7,1,"half"
128,8,0.01,"half"
384,8,0.01,"half"
1152,8,0.01,"half"
256,8,0.01,"half"
128,8,0.01,"half"
384,8,0.01,"half"
128,8,0.01,"half"
128,8,0.01,"half"
128,8,0.01,"half"
384,8,0.01,"half"
128,8,0.01,"half"
128,8,0.01,"half"
384,8,0.01,"half"
128,8,0.01,"half"
128,8,0.01,"half"
256,8,0.01,"half"
384,8,0.01,"half"
128,8,0.01,"half"
128,8,0.01,"half"
128,8,0.01,"half"
128,8,0.01,"half"
128,8,0.01,"half"
128,8,0.01,"half"
256,8,0.01,"half"
256,8,0.01,"half"
512,8,0.05,"half"
256,8,0.05,"half"
640,8,0.05,"half"
128,8,0.05,"half"
128,8,0.05,"half"
1152,8,0.05,"half"
128,8,0.05,"half"
256,8,0.05,"half"
128,8,0.05,"half"
256,8,0.05,"half"
256,8,0.05,"half"
256,8,0.05,"half"
384,8,0.05,"half"
384,8,0.05,"half"
128,8,0.05,"half"
128,8,0.05,"half"
256,8,0.05,"half"
128,8,0.05,"half"
256,8,0.05,"half"
256,8,0.05,"half"
128,8,0.05,"half"
128,8,0.05,"half"
128,8,0.05,"half"
128,8,0.05,"half"
768,8,0.05,"half"
384,8,0.1,"half"
768,8,0.1,"half"
256,8,0.1,"half"
128,8,0.1,"half"
256,8,0.1,"half"
256,8,0.1,"half"
128,8,0.1,"half"
128,8,0.1,"half"
384,8,0.1,"half"
384,8,0.1,"half"
128,8,0.1,"half"
384,8,0.1,"half"
256,8,0.1,"half"
128,8,0.1,"half"
128,8,0.1,"half"
256,8,0.1,"half"
128,8,0.1,"half"
1152,8,0.1,"half"
128,8,0.1,"half"
384,8,0.1,"half"
256,8,0.1,"half"
256,8,0.1,"half"
256,8,0.1,"half"
256,8,0.1,"half"
128,8,0.1,"half"
256,8,0.25,"half"
512,8,0.25,"half"
896,8,0.25,"half"
384,8,0.25,"half"
512,8,0.25,"half"
640,8,0.25,"half"
512,8,0.25,"half"
128,8,0.25,"half"
128,8,0.25,"half"
128,8,0.25,"half"
768,8,0.25,"half"
256,8,0.25,"half"
768,8,0.25,"half"
384,8,0.25,"half"
384,8,0.25,"half"
128,8,0.25,"half"
128,8,0.25,"half"
256,8,0.25,"half"
384,8,0.25,"half"
512,8,0.25,"half"
128,8,0.25,"half"
256,8,0.25,"half"
128,8,0.25,"half"
128,8,0.25,"half"
256,8,0.25,"half"
1280,8,0.5,"half"
384,8,0.5,"half"
128,8,0.5,"half"
384,8,0.5,"half"
128,8,0.5,"half"
512,8,0.5,"half"
512,8,0.5,"half"
512,8,0.5,"half"
128,8,0.5,"half"
128,8,0.5,"half"
128,8,0.5,"half"
128,8,0.5,"half"
512,8,0.5,"half"
128,8,0.5,"half"
128,8,0.5,"half"
128,8,0.5,"half"
384,8,0.5,"half"
256,8,0.5,"half"
256,8,0.5,"half"
128,8,0.5,"half"
256,8,0.5,"half"
256,8,0.5,"half"
128,8,0.5,"half"
256,8,0.5,"half"
384,8,0.5,"half"
1664,8,0.75,"half"
128,8,0.75,"half"
128,8,0.75,"half"
128,8,0.75,"half"
128,8,0.75,"half"
256,8,0.75,"half"
384,8,0.75,"half"
128,8,0.75,"half"
512,8,0.75,"half"
256,8,0.75,"half"
384,8,0.75,"half"
128,8,0.75,"half"
128,8,0.75,"half"
384,8,0.75,"half"
256,8,0.75,"half"
128,8,0.75,"half"
128,8,0.75,"half"
128,8,0.75,"half"
384,8,0.75,"half"
256,8,0.75,"half"
128,8,0.75,"half"
128,8,0.75,"half"
384,8,0.75,"half"
384,8,0.75,"half"
128,8,0.75,"half"
256,8,0.9,"half"
896,8,0.9,"half"
384,8,0.9,"half"
